Title,Description,Date
Shilpa Medicare stock surges 8% on Phase 3 clinical trial success for NAFLD drug,"Shilpa Medicare shares surged following the successful Phase 3 study results for NorUDCA, a promising new treatment for Nonalcoholic Fatty Liver Disease (NAFLD). 
",08/26/2024
Buy Mankind Pharma; target of Rs 2760: Motilal Oswal,"Motilal Oswal is bullish on Mankind Pharma recommended buy rating on the stock with a target price of Rs 2760 in its research report dated August 23, 2024 
",08/26/2024
NIIT stock hits 20% upper circuit on Ramesh Damani's investment; stock up 34% in a month,"NIIT, a leading company in the NIIT group, is a global leader in digital talent development and managed training services 
",08/26/2024
Transport Corporation stock tumbles 6% on profit booking; board approves buyback,"Transport Corporation of India (TCI) shares slip due to profit booking after reaching an all-time high following its first-ever buyback proposal. 
",08/26/2024
What makes us cautious on CreditAccess Grameen despite strong return ratios,"The stock underperformance can’t be fully attributed to the soft quarter (micro risk) and/or sectoral headwinds (macro risk). The real concern is an event risk. 
",08/26/2024
Ashoka Buildcon wins project worth Rs 478 crore from MMRDA; stock up 3%,"Ashoka Buildcon Share Price | The project is to be executed in 36 months including monsoon period. 
",08/26/2024
"KEC International shares gain 5% on winning orders worth Rs 1,079 crore","KEC International Share Price | The share touched a 52-week high of Rs 968.20 and a 52-week low of Rs 551.00 on 03 July, 2024 and 08 November, 2023, respectively. 
",08/26/2024
Lemon Tree shares gain on signing licence agreement for Surat property,"Lemon Tree Hotels Share Price | The share touched a 52-week high of Rs 158.05 and a 52-week low of Rs 100.75 on 06 May, 2024 and 26 October, 2023, respectively. 
",08/26/2024
Bansal Wire stock rises on Investec's 'buy' call; 25% potential upside,"Bansal Wire shares debuted on exchanges with a 39 percent premium on July 10 this year. The stock was floated on NSE for Rs 356 against an issue price of Rs 256. 
",08/26/2024
"Nifty reclaims 25,000, Sensex surges 600 pts after Fed chair's dovish remarks; IT shares rally","'Nifty can find support at 24,750 followed by 24,700 and 24,650. On the higher side, 24,900 can be an immediate resistance, followed by 25,000 and 25,050,' says Deven Mehata, Derivative Analyst at Choice Broking. 
",08/26/2024
Medplus stock slips 3% after 12.8% equity changes hands in Rs 950 crore large trade,"As much as 1.50 crore shares, representing a 12.8 percent stake of Medplus Health Services changed hands at a floor price of Rs 616 apiece. 
",08/26/2024
"Can Market Extend its Gaining Streak for 8-Days? | In Focus: ONGC, BEL | Opening Bell","Will Nifty aim to make fresh all time highs again? On Friday, the Nifty 50 closed at 24,823, rising 12 points, while Sensex shut shop above 81000 levels. According to experts, if the index sustains above this level, the 24,950-25,000 zone is the next area to watch in the coming sessions, with potential intermittent consolidation. The Bank Nifty is likely to inch towards the 51,500 area, with support at the 50,700-50,800 zone. Feds dovish commentary has cheered investors on Wall Street and that is sure to have a ripple effect on stocks markets globally. The gift nifty is signally a positive start for Indian equity markets. Among stocks in focus will be ONGC, TCI on news flow while, BEL Trent will be included into Nifty 50 by end of September. Moneycontrol's Stacy Pereira speaks with Raja Ajit Mishra - SVP, Research, Religare Broking Ltd about all this and more on Opening Bell 
",08/26/2024
"Agri Picks Report August 26, 2024: Geojit Financial Services","According to Geojit, Farmers in Andhra Pradesh have sown crops over 1.98 mln ha as of Wednesday, up 3% from a year ago, according to data provided by the state's agricultural department. 
",08/26/2024
AU Small Fin Bank sees stake worth Rs 804 crore change hands in block deal,"Around 1.30 crore shares, making up a 1.7 percent stake of AU Small Finance Bank changed hands at a floor price of Rs 630 apiece. 
",08/26/2024
"​Bharat Electronics, Trent stocks gain on Nifty 50 entry; Index adjustment effective Sept 30","Bharat Electronics (BEL) and Trent stocks have been removed from the Nifty Next 50 index due to inclusion in the Nifty 50 index. 
",08/26/2024
Indian markets likely to open positive after rate cut commentary from Jackson Hole Economic Symposium,"In the current month till date, FPIs have been net sellers at nearly $2 billion after staying net buyers during the previous two successive months – June and July. 
",08/26/2024
Bazaar Style Retail sets price band of Rs 370-389 a share for IPO,"The IPO comprises a fresh issue of Rs 148 crore and an offer for sale of upto 17.65 million shares by its existing shareholders and promoters. On the upper band price of the issue, the OFS valued at Rs 687 crore and the total issue comes at Rs 834.68 crore. The total mcap will be at Rs 2900 crore. 
",08/26/2024
"Closing Bell: Nifty above 25,000, Sensex up 612 points; IT, metal, realty shine","Biggest Nifty gainers were Hindalco, NTPC, HCL Technologies, Bajaj Finserv and ONGC, while losers included Apollo Hospitals, Hero MotoCorp, Adani Ports, Eicher Motors and Nestle India. All the sectoral indices ended in the green with Information Technology, Metal, Oil & Gas, Realty up 1-2 percent. The BSE midcap index was up 0.5 percent and smallcap index was up 0.2 percent. 
",08/26/2024
First Tick: Top 10 global cues for today’s trade,"The GIFT Nifty is indicating a positive start for the day. 
",08/26/2024
"Brokerage Radar: Apollo Hospitals gets a downgrade; Bansal Wire, Emcure Pharma get 'buy' tags","Check out the latest brokerage calls and analyst comments on the stocks in action today. Our coverage includes Reliance Industries, Apollo Hospitals, Emcure Pharma, Bansal Wires, among others. 
",08/26/2024
"Stock Radar: Ashoka Buildcon, Karur Vysya Bank, Dr Reddys Labs, BEL, Trent, Religare Enterprises in focus on Monday","Oil and Natural Gas Corporation, Transport Corporation of India, Alembic Pharmaceuticals, Bharat Electronics, Trent, Uno Minda, IDFC, Lemon Tree Hotels, and Bharat Dynamics will also be in focus on August 26. 
",08/26/2024
"Trade Spotlight: How should you trade Indian Hotels, Apollo Tyres, RailTel, BSE, Radico Khaitan, and others on Monday?","The market is likely to maintain its upward journey amid intermittent consolidation. Here are some trading ideas for the near term. 
",08/26/2024
"Nifty outlook positive but caution at 24,900-25,100, says Jigar Patel; shares top 3 stock picks","The 24,900 – 25,100 range is expected to serve as a significant resistance level for Nifty 50 due to a gap observed on the daily chart. If the Nifty index manages to close decisively above this resistance zone, it could open the door for further upside potential. 
",08/26/2024
Sebi to release industry-wide stress test results: SEBI’s Ananth Narayan,"Narayan pointed out that average daily trading volumes had significantly increased during March 2020-24 due to heightened demand for securities 
",08/26/2024
Wall Street ends sharply higher as Powell cements September rate cut hopes,"The Dow Jones Industrial Average rose 462.3 points, or 1.14%, to 41,175.08, the S&P 500 gained 63.97 points, or 1.15%, to 5,634.61 and the Nasdaq Composite added 258.44 points, or 1.47%, to 17,877.79. 
",08/26/2024
Catch big moves with positional options trades: Shubham Agarwal,"The choppiness may take many rounds around the current price and waste time before making it into the target territory. 
",08/26/2024
Govt to dilute 10% stake in PSU IREDA? CMD Pradip Kumar speaks to CNBC Awaaz ahead of fundraise meet next week,"It is considering fundraise through Qualified Institutional Placement (QIP), right issue or other means. A board meeting in this regard will be held on Thursday, August 29, to take up the proposal for approval. 
",08/26/2024
"Business in the Week Ahead (August 26 - August 30, 2024)","In the coming week GDP growth rate for India and the US will be released. Here are some key macro data that market participants should keep an eye out for 
",08/26/2024
"Taking Stock: Market ends flat ahead of Jackson Hole conference; autos gain, realty, IT drag","Top gainers on the Nifty were Bajaj Auto, Coal India, Tata Motors, Sun Pharma and Bharti Airtel, while losers included Wipro, ONGC, Divis Labs, LTIMindtree and Infosys. 
",08/26/2024
"Live: Nifty Sideways Ahead Of Jerome Powell’s Speech| TVS Motor, Lal Pathlabs In Focus| Closing Bell","Nifty treads water ahead of Fed's Jackson Hole speech. Nifty holds 24,800 but comes off day's high. Broader markets underperform; midcaps index slips half a percent 
India VIX surges nearly 5%; NSE advance-decline ratio at 1:1. Auto only sector in the green today. Realty and IT top sectoral laggards today. Nifty gainer: Bajaj Auto, Coal India, Sun Pharma, Tata Motors, Airtel. Nifty loser: ONGC, Wipro, Divi's, LTIMindtree, Asian Paints. Catch Nandita Khemka and Yatin Mota as they discuss stocks on their radar. 
#stockmarket, #sharemarket #nifty #sensex #marketclosing 
",08/26/2024
"Nifty, Sensex edge slightly higher as investors eye Jackson Hole; Auto stocks surge","The Realty index tanked the most in today's trade, falling over 2 percent after DLF, Macrotech Developers, Godrej Properties, and Oberoi Realty dragged the index lower. 
",08/26/2024
MFs turn bullish on the 'India consumption growth story',"'As India progresses to become a middle-income economy, the focus on consumption will intensify,' says a top exec of Axis AMC 
",08/26/2024
PCBL zooms over 10% to climb fresh record high; multibagger stock up 200% in a year,"Shares of PCBL surged to a record high after the company highlighted significant growth opportunities amid a favorable global scenario for India's rubber black industry. 
",08/26/2024
"HAL tracks Rajnath Singh's US visit, hopes for early GE engine supplies","Rajnath Singh is currently in US to strengthen and widen defence cooperation, amid anticipation that issues around timely delivery of General Electric's F-404 engines - essential for HAL's Tejas Mark-1A - may be ironed out. 
",08/26/2024
"Mid-day Mood | Nifty, Sensex trade marginally higher amid rally in auto stocks; realty scrips decline","The Nifty Auto index surged over 1 percent after a sharp rally in two-wheeler companies mainly Bajaj Auto, Hero MotoCorp, and TVS Motors. 
",08/26/2024
Buy EPL; target of Rs 275: ICICI Securities,"ICICI Securities is bullish on EPL recommended buy rating on the stock with a target price of Rs 275 in its research report dated August 14, 2024. 
",08/26/2024
Buy DOMS Industries; target of Rs 2650: ICICI Securities,"ICICI Securities is bullish on DOMS Industries recommended buy rating on the stock with a target price of Rs 2650 in its research report dated August 14, 2024. 
",08/26/2024
Buy Godrej Industries; target of Rs 1090: ICICI Securities,"ICICI Securities is bullish on Godrej Industries recommended buy rating on the stock with a target price of Rs 1090 in its research report dated August 14, 2024. 
",08/26/2024
Buy TCI Express; target of Rs 1300: ICICI Securities,"ICICI Securities is bullish on TCI Express recommended buy rating on the stock with a target price of Rs 1300 in its research report dated August 14, 2024. 
",08/26/2024
Buy Astra Microwave Products; target of Rs 935: ICICI Securities,"ICICI Securities is bullish on Astra Microwave Products recommended buy rating on the stock with a target price of Rs 935 in its research report dated August 14, 2024. 
",08/26/2024
Buy Hindalco Industries; target of Rs 830: ICICI Securities,"ICICI Securities is bullish on Hindalco Industries recommended buy rating on the stock with a target price of Rs 830 in its research report dated August 14, 2024. 
",08/26/2024
Sell National Aluminium Company; target of Rs 145: ICICI Securities,"ICICI Securities is bearish on National Aluminium Company recommended sell rating on the stock with a target price of Rs 145 in its research report dated August 14, 2024. 
",08/26/2024
Hold Vodafone Idea; target of Rs 15: ICICI Securities,"ICICI Securities recommended hold rating on Vodafone Idea with a target price of Rs 15 in its research report dated August 14, 2024. 
",08/26/2024
Hold Happiest Minds Technologies; target of Rs 750: ICICI Securities,"ICICI Securities recommended hold rating on Happiest Minds Technologies with a target price of Rs 750 in its research report dated August 14, 2024. 
",08/26/2024
Reduce Cera Sanitaryware; target of Rs 8637: ICICI Securities,"ICICI Securities recommended reduce rating on Cera Sanitaryware with a target price of Rs 8637 in its research report dated August 14, 2024. 
",08/26/2024
"Bajaj Auto, TVS Motor shares soar as EV market share grows; Ola Electric loses ground","Jefferies notes that Ola's market share declined from 49 percent in the June quarter to 33 percent so far in August. 
",08/26/2024
Buy Karur Vysya Bank; target of Rs 265: Asit C Mehta,"Asit C Mehta is bullish on Karur Vysya Bank has recommended buy rating on the stock with a target price of Rs 265 in its research report dated August 22, 2024. 
",08/26/2024
Some strong 2024 IPOs see erosion in gains; others rebound after tepid debut,"Around 54 companies have gone public, raising around Rs 51,000 crore, since the start of the year 
",08/26/2024
Krsnaa Diagnostics: Expanding addressable market with a B2C foray,"With the ramp-up of new projects, the current revenue growth trajectory should continue into FY25-26 
",08/26/2024
Zomato stock edges higher as Citi raises target price after Paytm ticket biz acquisition,"Zomato will face competition from market leader BookMyShow, posing the question of whether Zomato can replicate its success in this new area. 
",08/26/2024
Hold Vinati Organics; target of Rs 2002: KR Choksey,"KR Choksey recommended hold rating on Vinati Organics with a target price of Rs 2002 in its research report dated August 22, 2024. 
",08/26/2024
Adani Power share price rises 2% on NCLT nod to acquire Lanco Amarkantak,"Lanco Amarkantak also operates a 600 MW thermal power plant in Chhattisgarh, which fits well with Adani Power’s core focus on power generation. 
",08/26/2024
Hold NMDC; target of Rs 250: Sharekhan,"Sharekhan recommended Hold rating on NMDC with a target price of Rs 250 in its research report dated August 22, 2024. 
",08/26/2024
RailTel stock gains on securing work order of Rs 52.66 crore,"Railtel Corporation is one of the largest neutral telecom infrastructure providers in the country owning a Pan-India optic fibre network on exclusive Right of Way (ROW) along Railway track. 
",08/26/2024
"Nifty, Sensex open flat ahead of US Fed's Jackson Hole Symposium; IT stocks slip","Nifty IT was the biggest laggard, falling 0.6 percent after stocks such as Infosys, TCS, and LTIMindtree slipped in the morning. 
",08/26/2024
This week’s tactical pick is a unique play on health insurance,"In the next five years, third-party administrators (TPAs) are expected to outpace the health insurance sector's growth 
",08/26/2024
Spandana Sphoorty Financial board to consider fund raising; shares gain,"Spandana Sphoorty Financial Share Price | A meeting of the management committee of the board of directors to be held on August 27, 2024. 
",08/26/2024
Jain Irrigation Systems shares gain on MoU with Indian Coffee board,"Jain Irrigation Systems Share Price | The share touched a 52-week high of Rs 84.10 and a 52-week low of Rs 43.75 on 20 June, 2024 and 13 March, 2024, respectively. 
",08/26/2024
Nykaa block deal: Stock jumps over 8% after pre-IPO investor likely offloads 1.43% stake,"Harindarpal Singh, a pre-IPO investor, held a 6.4 percent stake in Nykaa parent company, FSN E-commerce Ventures as of the end of the June quarter, translating to 18.28 crore shares. 
",08/26/2024
"Agri Picks Report August 23, 2024: Geojit Financial Services","According to Geojit, Farmers in Telangana sowed kharif crops over 10.1 mln acres as of Wednesday, down 7% from a year ago, according to data provided by the state's agricultural department. 
",08/26/2024
"Ambuja Cements sees Rs 4,251 cr block deals as Adani family likely sells stake","The promoter group collectively holds a 70.33 percent stake in Ambuja Cements, with the Adani Group owned-Holderind Investments Ltd making for 50.90 percent of that stake. 
",08/26/2024
"Benchmarks vs Broader Market: Where To Place Your Bets? | In Focus:Nykaa, Adani Stocks | Opening Bell","Market Ends With Minor Gains In A Rangebound Session on Thursday with the Nifty adding 41 Points To close at 24,812, Sensex too rose 130 Points To shut shop at 81,035. Experts say if the Nifty 50 sustains above 24,800, then the 24,950-25,000 zone is the one to watch on the higher side, while 24,600 is the immediate support level to track. Among stock specific action Block Deals are likely to take place in Nykaa and Ambuja Cement. GST demands for stocks like SBI Life and Airtel and well as brokerage calls on buzzing stocks. Moneycontrol's Stacy Pereira speaks with Raja Venkatraman, Co-Founder NeoTrader about all this and more on Opening Bell 
",08/26/2024
"Citi raises targets for DLF, Sobha, other realty stocks; flags expensive valuations","Citi has raised target prices for DLF, Sobha, and other realty stocks, but flagged concerns over expensive valuations. 
",08/26/2024
Accumulate Jindal Stainless; target of Rs 836: Prabhudas Lilladher,"Prabhudas Lilladher recommended accumulate rating on Jindal Stainless with a target price of Rs 836 in its research report dated August 22, 2024. 
",08/26/2024
NSE further tightens norms for SME listings amid ongoing frenzy,"The NSE has said that starting September, only companies with positive Free Cash Flow to Equity (FCFE) for at least two out of three financial years preceding the application will be allowed to list on the SME segment. 
",08/26/2024
First Tick: Top 10 global cues for today’s trade,"The GIFT Nifty is indicating a muted start for the day. 
",08/26/2024
"Closing Bell: Sensex, Nifty end flat; realty, IT top drags","Top gainers on the Nifty were Bajaj Auto, Coal India, Tata Motors, Sun Pharma and Bharti Airtel, while losers included Wipro, ONGC, Divis Labs, Asian Paints and Nestle India. BSE Midcap index was down 0.5 percent, while smallcap index ended flat.  Among sectors, auto index was up 1 percent, while metal, realty, media, PSU Bank and IT down 0.5-2 percent. 
",08/26/2024
"Stock Radar: Nykaa, Ambuja Cements, Wipro, RailTel Corporation, Adani Power in focus on Friday","Bharti Airtel, Bandhan Bank, SBI Life Insurance Company, Zomato, Bharat Forge, Spandana Sphoorty Financial, Jain Irrigation Systems, Alkem Laboratories, and Eris Lifesciences will also be in focus on August 23. 
",08/26/2024
"Trade Spotlight: How should you trade IndiGo, ICICI Bank, TVS Motor, Orient Hotels, Tata Consumer, and others on Friday?","As long as the Nifty 50 holds 24,800, the upward move towards the psychological 25,000 mark can't be ruled out, with 24,700-24,600 serving as immediate support. Here are some trading ideas for the near term. 
",08/26/2024
Nykaa's pre-IPO investor Harindarpal Singh likely to sell up to 1.4 percent stake: CNBC-TV18,"Harindarpal Singh held a 6.4 percent stake in FSN E-commerce Ventures - popularly known as Nykaa - at the end of the June quarter. 
",08/26/2024
Sell Mishra Dhatu Nigam; target of Rs 360: ICICI Securities,"ICICI Securities is bearish on Mishra Dhatu Nigam has recommended sell rating on the stock with a target price of Rs 360 in its research report dated August 19, 2024. 
",08/26/2024
Hold PCBL: target of Rs 375: ICICI Securities,"ICICI Securities recommended hold rating on PCBL with a target price of Rs 375 in its research report dated August 13, 2024. 
",08/26/2024
Reduce Glenmark Pharmaceuticals: target of Rs 1345: ICICI Securities,"ICICI Securities recommended reduce rating on Glenmark Pharmaceuticals with a target price of Rs 1345 in its research report dated August 16, 2024. 
",08/26/2024
Reduce Tarsons Products: target of Rs 408: ICICI Securities,"ICICI Securities recommended reduce rating on Tarsons Products with a target price of Rs 408 in its research report dated August 16, 2024. 
",08/26/2024
Reduce Engineers India: target of Rs 200: ICICI Securities,"ICICI Securities recommended reduce rating on Engineers India with a target price of Rs 200 in its research report dated August 13, 2024. 
",08/26/2024
Reduce Ashoka Buildcon: target of Rs 215: ICICI Securities,"ICICI Securities recommended reduce rating on Ashoka Buildcon with a target price of Rs 215 in its research report dated August 19, 2024. 
",08/26/2024
Buy Inox Wind; target of Rs 240: ICICI Securities,"ICICI Securities is bullish on Inox Wind has recommended buy rating on the stock with a target price of Rs 240 in its research report dated August 12, 2024. 
",08/26/2024
Buy Star Cement; target of Rs 257: ICICI Securities,"ICICI Securities is bullish on Star Cement has recommended buy rating on the stock with a target price of Rs 257 in its research report dated August 13, 2024. 
",08/26/2024
Buy Cello World; target of Rs 1050: ICICI Securities,"ICICI Securities is bullish on Cello World has recommended buy rating on the stock with a target price of Rs 1050 in its research report dated August 13, 2024. 
",08/26/2024
"Nifty, Sensex end in green led by banking, metal stocks; Mid-small caps outperform","Following the broader market trend, mid and small-cap indices posted gains, outperforming the headline indices with rises of 0.7 and 0.5 percent, respectively. 
",08/26/2024
"Taking Stock: Market gains ahead of key US data; mid, smallcap extends rally for 5th day","The broader indices extended the gaining momentum for the fifth straight session on August 22, with the BSE midcap and smallcap indices rising 0.6 percent each. 
",08/26/2024
"Live: Nifty Holds 24,800 Amid Positive Global Cues| IndiGo, Shyam Metalics In Focus| Closing Bell","Nifty holds 24,800 amid positive global cues. Broader markets continue to do well; midcaps outperform. NSE advance-decline rati at 3:2; VIX cools further. Banks, Metals, FMCG, realty among gainers. Autos, IT & pharma on the backfoot. Nifty gainers: Grasim, Tata Consumer, Airtel, Tata Steel, ICICI. Nifty losers: Tata Motors, NTPC, Wipro, DRL, M&M, TCS. Nifty 500 gainers: Varroc, Kalyan Jewellers, Archean Chem, Jubilant Ingrevia. Nifty 500 losers: Paytm, Sunteck realty, Adani Wilmar, KFin Tech. Catch Nandita Khemka and Yatin Mota as they discuss stocks on their radar. 
#stockmarket, #sharemarket #nifty #sensex #marketclosing 
",08/26/2024
Buy Zomato; target of Rs 300: Motilal Oswal,"Motilal Oswal is bullish on Zomato recommended buy rating on the stock with a target price of Rs 300 in its research report dated August 22, 2024. 
",08/26/2024
India's PB Fintech tops global fintech index after doubling in 2024,"The shares have risen about 110% in 2024, the most among companies with a minimum $1 billion market value in the 52-member Solactive FinTech Index. 
",08/26/2024
Neutral One 97 Communications; target of Rs 550: Motilal Oswal,"Motilal Oswal recommended Neutral rating on One 97 Communications with a target price of Rs 550 in its research report dated August 21, 2024. 
",08/26/2024
"Rajnath Singh heads to US for defence dialogue, HAL tracking update on Tejas engine pact with GE","A roundtable with US defence industry on ongoing and future collaborations is being seen as a crucial meeting to drum up support for more companies to tie up with Indian players. 
",08/26/2024
Reduce Deepak Nitrite; target of Rs 2717: Prabhudas Lilladher,"Prabhudas Lilladher recommended reduce rating on Deepak Nitrite with a target price of Rs 2717 in its research report dated August 22, 2024. 
",08/26/2024
"BEML stock gains on MoUs with Indian Navy, Malaysia’s SMH Rail","BEML also announced a partnership with Malaysia’s largest rolling stock manufacturer, SMH Rail. Under the MoU, the firms will pool their resources to enhance capabilities in marketing, manufacturing, and maintenance, repair, and overhaul (MRO) services. 
",08/26/2024
"Nifty To Aim for 25,000 on the Back of Fed Rate Cut Hopes? Zomato-PayTM Deal | Opening Bell","Can the Nifty continue its upward journey? According to experts, the index is likely to hit the 24,850-24,950 zone soon, as long as the 24,700 level holds in the coming sessions, while 24,500 remains a crucial support zone. The Bank Nifty is expected to march towards 51,000 if it manages to hold 50,500 on a closing basis, with support at 50,300. Globally, minutes of the Fed's July Meeting point to a likely rate cut coming in September. Among stocks specific action, Zomato will be in focus once again as it will be acquiring Paytm's entertainment ticketing business for Rs 2,048.4 crore. Highdell Investment to sell 2.36% stake to promoter of Kalyan Jeweller for Rs 1,300 crore. Moneycontrol's Stacy Pereira speaks with Aamar Deo Singh-Sr Vice President, Angelone about all this and more on Opening Bell 
",08/26/2024
Reduce Symphony; target of Rs 1513: Geojit Financial Services,"Geojit Financial Services recommended reduce rating on Symphony with a target price of Rs 1513 in its research report dated August 22, 2024. 
",08/26/2024
Reduce GMR Airports Infrastructure; target of Rs 85: ICICI Securities,"ICICI Securities recommended reduce rating on GMR Airports Infrastructure with a target price of Rs 85 in its research report dated August 15, 2024. 
",08/26/2024
Hold Apollo Hospitals Enterprise; target of Rs 6215: ICICI Securities,"ICICI Securities recommended hold rating on Apollo Hospitals Enterprise with a target price of Rs 6215 in its research report dated August 15, 2024. 
",08/26/2024
Sell Garden Reach Shipbuilders; target of Rs 515: ICICI Securities,"ICICI Securities is bearish on Manappuram Finance recommended sell rating on the stock with a target price of Rs 515 in its research report dated August 15, 2024. 
",08/26/2024
"Mid-day Mood | Nifty, Sensex hold firm as PSU Banks, FMCG stocks shine; VIX eases 2%","The Energy index slipped 0.5 percent after NTPC, Power Grid and Coal India dented the sentiment in the sector. Nifty Pharma and Healthcare also fell, albeit marginally. 
",08/26/2024
Buy Manappuram Finance; target of Rs 260: ICICI Securities,"ICICI Securities is bullish on Manappuram Finance recommended buy rating on the stock with a target price of Rs 260 in its research report dated August 14, 2024. 
",08/26/2024
Buy Nazara Technologies; target of Rs 1080: ICICI Securities,"ICICI Securities is bullish on Nazara Technologies recommended buy rating on the stock with a target price of Rs 1080 in its research report dated August 15, 2024. 
",08/26/2024
Accumulate UPL; target of Rs 640: Geojit Financial Services,"Geojit Financial Services recommended accumulate rating on UPL with a target price of Rs 640 in its research report dated August 21, 2024. 
",08/26/2024
Buy Hero MotoCorp; target of Rs 5877: Geojit Financial Services,"Geojit Financial Services is bullish on Hero MotoCorp has recommended buy rating on the stock with a target price of Rs 5877 in its research report dated August 21, 2024. 
",08/26/2024
Buy Vedanta; target of Rs 510: Geojit Financial Services,"Geojit Financial Services is bullish on Vedanta has recommended buy rating on the stock with a target price of Rs 510 in its research report dated August 21, 2024. 
",08/26/2024
Buy Zomato; target of Rs 270: Emkay Global Financial,"Emkay Global Financial is bullish on Zomato has recommended buy rating on the stock with a target price of Rs 270 in its research report dated August 22, 2024. 
",08/26/2024
Ola Electric shares fall 6% as profit booking follows post-IPO rally,"In Q1, the company reported a net loss of Rs 347 crore, which widened by around 30 percent year-on-year. 
",08/26/2024
Reduce One 97 Communications; target of Rs 375: Emkay Global Financial,"Emkay Global Financial recommended reduce rating on One 97 Communications with a target price of Rs 375 in its research report dated August 22, 2024. 
",08/26/2024
"IREDA stock surges 7% on Rs 4,500-crore fundraising plan, board meet on Aug 29","IREDA shares surge as the company announces plans to raise Rs 4,500 crore, with a board meeting set for August 29 to approve the proposal. 
",08/26/2024
Buy Tarsons Products; target of Rs 600: LKP Research,"LKP Research is bullish on Tarsons Products has recommended buy rating on the stock with a target price of Rs 600 in its research report dated May 22, 2024. 
",08/26/2024
"Agri Picks Report August 22, 2024: Geojit Financial Services","According to Geojit, Farmers across the country have sown kharif crops over 103.1 mln ha as of Tuesday, up 2% from a year ago with notable increase in acreage of paddy and pulses, data from the farm ministry showed. 
",08/26/2024
"IndiGo shares rise 4% on bullish outlook from Jefferies, HSBC","HSBC notes that the low-cost carrier's launch of a business class ends the monopoly held by Vistara and Air India. 
",08/26/2024
IRCON International: Moderate earnings growth seen for next two years,"While opportunity remains immense, lower order inflow a key concern in the near term 
",08/26/2024
"Nifty, Sensex rise as FOMC minutes boost September rate cut hopes","All eyes now shift to Jerome Powell's upcoming Jackson Hole speech on Friday at 10:00 AM ET, where market participants await confirmation of the rate cut timing and magnitude. 
",08/26/2024
Brokerages remain bearish on Paytm but split on outlook after selling ticketing biz to Zomato,"International brokerage Citi has maintained a ""sell"" rating on Paytm but raised the target price to Rs 440 from Rs 410 earlier. 
",08/26/2024
"Vedanta bags 'outperform' rating by CLSA, eyes 14% upside amid deleveraging moves","CLSA noted that recent corporate actions, such as the stake sale in Hindustan Zinc and dividend measures, are favorable for Vedanta's deleveraging efforts 
",08/26/2024
Paras Defence shares rise 5% on securing license to make key defence products,"The company also notified the exchanges that the industrial undertaking to manufacture these items will be located in Navi Mumbai, Maharashtra. 
",08/26/2024
PNB Housing Finance falls 3% after Rs 715.60 crore block deal; Asia Opportunities V likely seller,"PNB Housing Finance has seen quite a few major stake sales in recent months, with big names like The Carlyle Group, General Atlantic Singapore and Asia Opportunities V (Mauritius) being sellers in the those deals 
",08/26/2024
PNB Housing Finance: Asia Opportunities Fund likely to offload 1.3 crore shares for $132 million,"The deal will have a base offering size of 78 lakh shares with an option to upsize by 51 lakh shares. 
",08/26/2024
Alkem Labs: Equity worth Rs 487 crore changes hands as promoter likely offloads stake,"Reports suggested that Alkem's promoter was aiming to sell 8.5 lakh shares at a price of Rs 5,616 per share. 
",08/26/2024
"Kalyan Jewellers sees Rs 3,585 cr block deals as Highdell Investment likely sells stake to promoter","Following the transaction, Kalyan Jewellers' 'promoter' and 'promoter group' shareholding is set to increase to 62.95 percent, up from 60.59 percent at the end of the June quarter. 
",08/26/2024
Accumulate Godrej Consumer Products; target of Rs 1541: KR Choksey,"KR Choksey recommended accumulate rating on Godrej Consumer Products with a target price of Rs 1541 in its research report dated August 21, 2024. 
",08/26/2024
Zomato's Paytm ticketing biz buy gets thumbs up from brokerages; up to 27% upside seen,"Brokerages, including Bernstein, Jefferies, and Nomura, have issued bullish calls on Zomato following its Rs2,048 crore acquisition of Paytm's ticketing business, highlighting its potential to expand the 'going-out' segment and drive long-term growth. 
",08/26/2024
"World Street | Fed minutes fuel rate cut hopes, oil runs hot, Microsoft to test 'Recall', and more","Here’s your global roundup: Rate cut optimism sparks a relief rally in markets, boosting oil demand as economic activity is likely to rev up, while US bond yields take a dip. 
",08/26/2024
"Short Call: Will Powell hint at Sep rate cut at Jackson Hole and is it enough to draw FIIs to Indian markets? L&T, NHPC, TechM in focus","The world changes. This is the biggest problem in markets. - Bill Miller 
",08/26/2024
"Closing Bell: Nifty above 24,800, Sensex up 148 pts; bank, metal, realty shine","Sensex Today | Stock Market LIVE Updates: Grasim Industries, Tata Consumer Products, Tata Steel, Bharti Airtel and ICICI Bank were among major gainers on the Nifty, while losers were  Tata Motors, Dr Reddy's Labs, NTPC, Wipro and M&M. Among sectors, power index down 1 percent, while pharma, oil & gas, auto, IT ended marginally lower. On the other hand, bank, FMCG, metal, realty, telecom up 0.5-1.4 percent. The BSE midcap and smallcap indices rose 0.5 percent each. 
",08/26/2024
First Tick: Top 10 global cues for today’s trade,"The GIFT Nifty is indicating a positive start for the day. 
",08/26/2024
"Stock Radar: Zomato, Paytm, Zen Technologies, Alkem Labs, BEML, Kalyan Jewellers in focus on Thursday","Tata Motors, L&T Technology Services, Paras Defence and Space Technologies, Muthoot Capital Services, Indian Renewable Energy Development Agency, Welspun Enterprises, and BEML will also be in focus on Thursday. 
",08/26/2024
